,lat,long,type,site,code,xrubio_id,,,city,country
956,0.2,52.066667,Dressel 20,Chesterford,CAMILIMELISSI,15846,,,Chesterford,UK
957,-0.093145,51.514248,Dressel 20,London,LIVNIMELISSI,16287,,,London,UK
958,-0.093145,51.514248,Dressel 20,London,PAR,15474,,,London,UK
959,-3.533333,50.7,Dressel 20,Exeter,FC,15986,,,Exeter,UK
960,-2.933333,54.883333,Dressel 20,Carlisle,PAL,15430,,,Carlisle,UK
961,-2.016667,54.966667,Dressel 20,Corbridge,CAPF,15628,,,Corbridge,UK
962,-2.933333,54.883333,Dressel 20,Carlisle,ARAXIFM,15687,,,Carlisle,UK
963,1.333333,51.283333,Dressel 20,Edinburgh,LPMS,16605,,,Edinburgh,UK
964,-1.066667,51.35,Dressel 20,Silchester,QCCLE,15738,,,Silchester,UK
965,-2.333333,54.966667,Dressel 20,Bardon Mill,QCR,18700,,,Bardon Mill,UK
966,-0.093145,51.514248,Dressel 20,London,STPR,17002,,,London,UK
967,0.9,51.883333,Dressel 20,Colchester,PHILO,16052,,,Colchester,UK
968,0.933333,51.833333,Dressel 20,Fingringhoe,LHIPO,16068,,,Fingringhoe,UK
969,-2.916667,53.2,Dressel 20,Chester,CANQVCANOV,15585,,,Chester,UK
970,1.333333,51.283333,Dressel 20,Edinburgh,SA,16730,,,Edinburgh,UK
971,0.9,51.883333,Ignotus,Colchester,ANDON,30678,,,Colchester,UK
972,-0.093145,51.514248,Mortarium,London,ERM,30746,,,London,UK
973,-0.093145,51.514248,Dressel 20,London,FORTVNATI,17048,,,London,UK
974,-0.25,51.833333,Dressel 20,St. Albans,FSCIMNIANO,16924,,,St. Albans,UK
975,-2.333333,54.966667,Dressel 20,Bardon Mill,LFO,18707,,,Bardon Mill,UK
976,-2.333333,54.966667,Dressel 20,Bardon Mill,LQS,18725,,,Bardon Mill,UK
977,-0.533333,53.233333,Dressel 20,Lincoln,LIT,16201,,,Lincoln,UK
978,-0.783333,50.833333,Dressel 20,Chicester,ISSI,16277,,,Chicester,UK
979,-2.333333,54.966667,Dressel 20,Bardon Mill,AA,18749,,,Bardon Mill,UK
980,-1.066667,51.35,Dressel 20,Silchester,LVALERIVITALIS,17064,,,Silchester,UK
981,-0.093145,51.514248,Dressel 20,London,PASSERARIA,16620,,,London,UK
982,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16970,,,Colchester,UK
983,-2.65,52.666667,Dressel 20,Wroxeter,QFLVP,16010,,,Wroxeter,UK
984,-0.093145,51.514248,Dressel 20,London,POROCODV,16565,,,London,UK
985,-0.533333,53.233333,Dressel 20,Lincoln,LIVNIMELISSI,16295,,,Lincoln,UK
986,-2.933333,54.883333,Dressel 20,Carlisle,QIM,16169,,,Carlisle,UK
987,-2.678333,51.007222,Dressel 20,Ilchester,CENNIHISPANI,15915,,,Ilchester,UK
988,0.9,51.883333,Dressel 20,Colchester,TATILIASIATICI,15651,,,Colchester,UK
989,-0.093145,51.514248,Dressel 20,London,CLPV,16326,,,London,UK
990,-2.333333,50.75,Dressel 20,Dorset,VRITTIMA,17104,,,Dorset,UK
991,-2.016667,54.966667,Dressel 20,Corbridge,EXEGYYYMAS,32744,,,Corbridge,UK
992,-2.016667,54.966667,Dressel 20,Corbridge,VIRGINENSIA,17087,,,Corbridge,UK
993,-0.6,53.65,Dressel 20,Winterton,FFC,16001,,,Winterton,UK
994,-0.083333,51.5,Dressel 20,Southwark,ANO,17177,,,Southwark,UK
995,-2.883333,53.066667,Dressel 20,Holt,RRVS,16722,,,Holt,UK
996,-0.25,51.833333,Dressel 20,St. Albans,MLFN,16305,,,St. Albans,UK
997,-2.016667,54.966667,Dressel 20,Corbridge,DOM,16555,,,Corbridge,UK
998,-2.933333,54.883333,Dressel 20,Carlisle,SCLT,15864,,,Carlisle,UK
999,-2.016667,54.966667,Dressel 20,Corbridge,LFC,15973,,,Corbridge,UK
1000,-1.633333,54.366667,Dressel 20,Catterick,IPSI,16781,,,Catterick,UK
1001,-2.016667,54.966667,Dressel 20,Corbridge,FSCIMNIANO,16926,,,Corbridge,UK
1002,-1.083333,53.966667,Dressel 20,York,PE,17143,,,York,UK
1003,-0.093145,51.514248,Dressel 20,London,DFIA,17121,,,London,UK
1004,-0.093145,51.514248,Ignotus,London,BRVSA,30745,,,London,UK
1005,-0.093145,51.514248,Dressel 20,London,CANTONIQVIETI,15594,,,London,UK
1006,-0.093145,51.514248,Dressel 20,London,LAP,15449,,,London,UK
1007,-1.316667,51.016667,Dressel 20,Winchester,MSM,16775,,,Winchester,UK
1008,-3.016667,51.833333,Dressel 20,Abergavenny,CANTONIQVIETI,15599,,,Abergavenny,UK
1009,-2.533333,53.8,Dressel 20,Ribchester,AGRICOLAE,15545,,,Ribchester,UK
1010,-2.333333,54.966667,Dressel 20,Bardon Mill,CANTONIQVIETI,18689,,,Bardon Mill,UK
1011,-1.133333,52.633333,Dressel 20,Leicester,LSLVPI,16762,,,Leicester,UK
1012,-2.933333,54.883333,Dressel 20,Carlisle,FPPOR,16607,,,Carlisle,UK
1013,0.9,51.883333,Dressel 20,Colchester,MCC,15713,,,Colchester,UK
1014,1.083333,51.266667,Dressel 20,Canterbury,VRS,17106,,,Canterbury,UK
1015,-2.65,52.666667,Dressel 20,Wroxeter,CSTERTINIPAVLINI,15942,,,Wroxeter,UK
1016,0.9,51.883333,Dressel 20,Colchester,AIS,16186,,,Colchester,UK
1017,-0.093145,51.514248,Dressel 20,London,CIVII,16219,,,London,UK
1018,-2.15,55.016667,Dressel 20,Chesters,LIVNIMELISSI,16262,,,Chesters,UK
1019,-2.016667,54.966667,Dressel 20,Corbridge,DOM,16533,,,Corbridge,UK
1020,-2.65,52.666667,Dressel 20,Wroxeter,QFLAVIFLAVIANI,16646,,,Wroxeter,UK
1021,1.333333,51.283333,Dressel 20,Edinburgh,LSERLVPI,16765,,,Edinburgh,UK
1022,1.083333,51.266667,Dressel 20,Canterbury,APM,16599,,,Canterbury,UK
1023,-2.15,55.016667,Dressel 20,Chesters,FSCIMNIANO,16921,,,Chesters,UK
1024,-2.65,51.483333,Dressel 20,Sea Mills,ROMANI,16714,,,Sea Mills,UK
1025,1.333333,51.283333,Dressel 20,Edinburgh,CRATI,15882,,,Edinburgh,UK
1026,-0.25,51.833333,Dressel 20,St. Albans,OPRVI,16615,,,St. Albans,UK
1027,-2.65,52.666667,Dressel 20,Wroxeter,CAPF,15631,,,Wroxeter,UK
1028,0.9,51.883333,Dressel 20,Colchester,LANNISEC,15561,,,Colchester,UK
1029,-0.093145,51.514248,Dressel 20,London,AR,15451,,,London,UK
1030,-0.093145,51.514248,Dressel 20,London,LMVE,16408,,,London,UK
1031,-1.133333,52.633333,Dressel 20,Leicester,CANIVET,15607,,,Leicester,UK
1032,-0.093145,51.514248,Dressel 20,London,LCF,15751,,,London,UK
1033,-1.133333,52.633333,Dressel 20,Leicester,PORPS,16724,,,Leicester,UK
1034,-2.65,52.666667,Dressel 20,Wroxeter,PATVIC,15662,,,Wroxeter,UK
1035,-2.933333,54.883333,Dressel 20,Carlisle,QIC,33312,,,Carlisle,UK
1036,-2.333333,54.966667,Dressel 20,Bardon Mill,LCF,15757,,,Bardon Mill,UK
1037,-2.6,53.383333,Dressel 20,Warrington,TATILIASIATICI,15649,,,Warrington,UK
1038,0.9,51.883333,Dressel 20,Colchester,ALB,16103,,,Colchester,UK
1039,-2.016667,54.966667,Dressel 20,Corbridge,VIRI,17094,,,Corbridge,UK
1040,-0.533333,53.233333,Dressel 20,Lincoln,LIVNIMELISSI,16269,,,Lincoln,UK
1041,-2.333333,54.966667,Dressel 20,Bardon Mill,CSEMPRONIPOLYCLITI,18734,,,Bardon Mill,UK
1042,-0.533333,53.233333,Dressel 20,Lincoln,QCR,15798,,,Lincoln,UK
1043,-2.333333,54.966667,Dressel 20,Bardon Mill,LIVNIMELISSI,18714,,,Bardon Mill,UK
1044,-2.916667,53.2,Dressel 20,Chester,RSV,17216,,,Chester,UK
1045,-0.093145,51.514248,Dressel 20,London,LFC,15963,,,London,UK
1046,-2.016667,54.966667,Dressel 20,Corbridge,VIRGINENSIA,17090,,,Corbridge,UK
1047,-2.333333,55.016667,Dressel 20,Housesteads,ENNIORVMIVLIORVM,15935,,,Housesteads,UK
1048,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,LIVNIMELISSI,16256,,,Newcastle upon Tyne,UK
1049,0.9,51.883333,Dressel 20,Colchester,SLTSAXFERR,16337,,,Colchester,UK
1050,1.333333,51.283333,Dressel 20,Edinburgh,PSAVITI,16742,,,Edinburgh,UK
1051,-1.983333,51.733333,Dressel 20,Cirencester,ROMANI,16707,,,Cirencester,UK
1052,-2.333333,54.966667,Dressel 20,Bardon Mill,CANTONIQVIETI,18691,,,Bardon Mill,UK
1053,-3.533333,50.7,Dressel 20,Exeter,CS,16723,,,Exeter,UK
1054,-0.25,51.833333,Dressel 20,St. Albans,LVARIONIS,17065,,,St. Albans,UK
1055,-2.958889,51.613333,Dressel 20,Caerleon,MAC,15386,,,Caerleon,UK
1056,-0.093145,51.514248,Mortarium,London,APRILIS,30681,,,London,UK
1057,-2.25,51.833333,Dressel 20,Gloucester,MQFFT,16645,,,Gloucester,UK
1058,-2.333333,54.966667,Dressel 20,Bardon Mill,MIM,18708,,,Bardon Mill,UK
1059,-2.333333,54.966667,Dressel 20,Bardon Mill,CANTONIQVIETI,15601,,,Bardon Mill,UK
1060,-2.65,52.666667,Dressel 20,Wroxeter,QIA,16094,,,Wroxeter,UK
1061,-0.093145,51.514248,Dressel 20,London,MVR,16430,,,London,UK
1062,-0.093145,51.514248,Dressel 20,London,QSP,16790,,,London,UK
1063,-2.6,53.383333,Dressel 20,Warrington,PCI,15873,,,Warrington,UK
1064,-0.083333,51.5,Dressel 20,Southwark,QCR,15783,,,Southwark,UK
1065,-2.933333,54.883333,Dressel 20,Carlisle,ROMANI,16712,,,Carlisle,UK
1066,-0.093145,51.514248,Dressel 20,London,FIRMANI,16042,,,London,UK
1067,-2.883333,53.066667,Dressel 20,Holt,ENNIORVMIVLIORVM,15928,,,Holt,UK
1068,-0.093145,51.514248,Dressel 20,London,POROCODV,16569,,,London,UK
1069,-2.25,51.833333,Dressel 20,Gloucester,QPPHRYXI,16611,,,Gloucester,UK
1070,-1.983333,51.733333,Dressel 20,Cirencester,ATSP,15660,,,Cirencester,UK
1071,1.333333,51.283333,Dressel 20,Edinburgh,HLQC,16335,,,Edinburgh,UK
1072,-1.748246,50.71376,Amphora incerta,Hengistbury Head,BAV,20464,,,Hengistbury Head,UK
1073,-0.093145,51.514248,Dressel 20,London,PASSERARIA,16619,,,London,UK
1074,-0.25,51.833333,Dressel 20,St. Albans,SALSE,15436,,,St. Albans,UK
1075,-2.433333,54.983333,Dressel 20,Great Chesters,MAEMRV,15533,,,Great Chesters,UK
1076,-3.383333,51.95,Dressel 20,Brecon,CANTONIQVIETI,15573,,,Brecon,UK
1077,-1.133333,52.633333,Dressel 20,Leicester,MIR,16178,,,Leicester,UK
1078,-2.016667,54.966667,Dressel 20,Corbridge,MCLS,15825,,,Corbridge,UK
1079,-0.093145,51.514248,Dressel 20,London,LCSOL,15834,,,London,UK
1080,-0.093145,51.514248,Dressel 20,London,GRA,16684,,,London,UK
1081,-2.958889,51.613333,Dressel 20,Caerleon,ALFO,16319,,,Caerleon,UK
1082,-0.093145,51.514248,Dressel 20,London,AGRICOLAE,15541,,,London,UK
1083,-2.958889,51.613333,Dressel 20,Caerleon,LIVNIMELISSI,16285,,,Caerleon,UK
1084,-0.093145,51.514248,Dressel 20,London,LCSOL,15833,,,London,UK
1085,-0.093145,51.514248,Dressel 20,London,CENNIHISPANI,15913,,,London,UK
1086,-0.093145,51.514248,Dressel 20,London,QC,15717,,,London,UK
1087,-2.65,52.666667,Dressel 20,Wroxeter,SNR,16513,,,Wroxeter,UK
1088,-1.416667,53.25,Dressel 20,Chesterfield,BRAR,16690,,,Chesterfield,UK
1089,-2.933333,54.883333,Dressel 20,Carlisle,CALPVRPOT,17100,,,Carlisle,UK
1090,-0.433333,53.366667,Dressel 20,Toft Newton,FSCIMNIANO,16882,,,Toft Newton,UK
1091,-2.333333,54.966667,Dressel 20,Bardon Mill,CSTERTINIPAVLLINI,20446,,,Bardon Mill,UK
1092,-2.916667,53.2,Dressel 20,Chester,AGRICOLAE,15546,,,Chester,UK
1093,-1.216667,53.066667,Dressel 20,Newstead,ALFO,16312,,,Newstead,UK
1094,-1.816667,53.916667,Dressel 20,Ilkley,LIVNIMELISSI,16242,,,Ilkley,UK
1095,-2.333333,54.966667,Dressel 20,Bardon Mill,LIVNIMELISSI,18744,,,Bardon Mill,UK
1096,-0.093145,51.514248,Dressel 20,London,LQS,16656,,,London,UK
1097,-2.65,52.666667,Dressel 20,Wroxeter,RVFIPO,16718,,,Wroxeter,UK
1098,-2.016667,54.966667,Dressel 20,Corbridge,LFC,15958,,,Corbridge,UK
1099,-2.6,53.383333,Dressel 20,Warrington,IIIMINICIOR,16435,,,Warrington,UK
1100,-0.093145,51.514248,Dressel 20,London,CAM,15438,,,London,UK
1101,-0.093145,51.514248,Dressel 20,London,ACIRGI,15511,,,London,UK
1102,0.9,51.883333,Dressel 20,Colchester,LCFPC,15746,,,Colchester,UK
1103,-0.25,51.833333,Dressel 20,St. Albans,AEN,16827,,,St. Albans,UK
1104,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16964,,,Colchester,UK
1105,1.333333,51.283333,Dressel 20,Edinburgh,EROTIS,15941,,,Edinburgh,UK
1106,-2.533333,53.8,Dressel 20,Ribchester,CVA,17013,,,Ribchester,UK
1107,-2.916667,53.2,Dressel 20,Chester,CANTONIQVIETI,15606,,,Chester,UK
1108,-2.016667,54.966667,Dressel 20,Corbridge,LFC,15960,,,Corbridge,UK
1109,-2.016667,54.966667,Dressel 20,Corbridge,FSCIMNIANO,16903,,,Corbridge,UK
1110,-2.333333,54.966667,Dressel 20,Bardon Mill,AELITALSEN,18712,,,Bardon Mill,UK
1111,0.9,51.883333,Dressel 20,Colchester,SER,16978,,,Colchester,UK
1112,0.9,51.883333,Dressel 20,Colchester,AVPNN,16485,,,Colchester,UK
1113,-0.093145,51.514248,Dressel 20,London,LFCRES,15976,,,London,UK
1114,-0.093145,51.514248,Dressel 20,London,ACIRGI,15501,,,London,UK
1115,-0.093145,51.514248,Dressel 20,London,LCFPC,15749,,,London,UK
1116,-1.216667,53.066667,Amphora incerta,Newstead,CSA,20506,,,Newstead,UK
1117,-0.783333,50.833333,Dressel 20,Chicester,OPLEI,17210,,,Chicester,UK
1118,1.333333,51.283333,Dressel 20,Edinburgh,LFC,15956,,,Edinburgh,UK
1119,-1.083333,53.966667,Dressel 20,York,PNN,16472,,,York,UK
1120,1.333333,51.283333,Dressel 20,Edinburgh,LSLVPI,16760,,,Edinburgh,UK
1121,-2.333333,54.966667,Dressel 20,Bardon Mill,QCOCL,18702,,,Bardon Mill,UK
1122,-0.093145,51.514248,Dressel 20,London,ACAGI,15503,,,London,UK
1123,-0.25,51.833333,Dressel 20,St. Albans,SAMIS,15443,,,St. Albans,UK
1124,-2.733333,54.65,Dressel 20,Penrith,LQS,16662,,,Penrith,UK
1125,-1.983333,51.733333,Dressel 20,Cirencester,MCLS,15826,,,Cirencester,UK
1126,-3.016667,51.833333,Dressel 20,Abergavenny,SAENIANES,16814,,,Abergavenny,UK
1127,-1.816667,53.916667,Dressel 20,Ilkley,DOM,16557,,,Ilkley,UK
1128,-0.093145,51.514248,Dressel 20,London,E,17123,,,London,UK
1129,-1.983333,51.733333,Dressel 20,Cirencester,PARVA,15635,,,Cirencester,UK
1130,-0.093145,51.514248,Dressel 20,London,LCANSEC,15562,,,London,UK
1131,-1.421389,54.987778,Dressel 20,South Shields,CIB,16113,,,South Shields,UK
1132,-3.4,54.35,Dressel 20,Ravenglass,MR,16384,,,Ravenglass,UK
1133,-0.8,50.833333,Amphora incerta,Fishbourne,MON,32358,,,Fishbourne,UK
1134,-0.093145,51.514248,Dressel 20,London,PORTARVA,15642,,,London,UK
1135,-0.093145,51.514248,Dressel 20,London,ITICI,15654,,,London,UK
1136,-2.916667,53.2,Dressel 20,Chester,QCC,15726,,,Chester,UK
1137,-2.958889,51.613333,Dressel 20,Caerleon,LQS,16660,,,Caerleon,UK
1138,-2.65,52.666667,Amphora incerta,Wroxeter,PAC,20624,,,Wroxeter,UK
1139,-2.016667,54.966667,Dressel 20,Corbridge,SNR,16506,,,Corbridge,UK
1140,-2.6,53.383333,Dressel 20,Warrington,LICISPE,16340,,,Warrington,UK
1141,0.9,51.883333,Dressel 20,Colchester,SAMIS,15441,,,Colchester,UK
1142,-2.016667,54.966667,Dressel 20,Corbridge,LFC,15966,,,Corbridge,UK
1143,-1.083333,53.966667,Amphora incerta,York,COSVA,30700,,,York,UK
1144,-1.066667,51.35,Dressel 20,Silchester,FGFIVSFM,15741,,,Silchester,UK
1145,-2.333333,54.966667,Dressel 20,Bardon Mill,CANTONIQVIETI,18690,,,Bardon Mill,UK
1146,-0.533333,53.233333,Dressel 20,Lincoln,QSA,16830,,,Lincoln,UK
1147,1.333333,51.283333,Dressel 20,Edinburgh,LCFPC,15754,,,Edinburgh,UK
1148,-2.916667,53.2,Dressel 20,Chester,PAH,15420,,,Chester,UK
1149,-1.316667,51.016667,Dressel 20,Winchester,CCCA,17183,,,Winchester,UK
1150,0.9,51.883333,Dressel 20,Colchester,ROM,16710,,,Colchester,UK
1151,-0.093145,51.514248,Dressel 20,London,CANTONIQVIETI,15574,,,London,UK
1152,-2.016667,54.966667,Dressel 20,Corbridge,LIT,16200,,,Corbridge,UK
1153,-0.783333,50.833333,Dressel 20,Chicester,SFE,15996,,,Chicester,UK
1154,-2.433333,50.716667,Dressel 20,Dorchester,PMANISVP,16415,,,Dorchester,UK
1155,-0.25,51.833333,Dressel 20,St. Albans,QMR,16379,,,St. Albans,UK
1156,-0.093145,51.514248,Dressel 20,London,PIQIALP,16639,,,London,UK
1157,-2.916667,53.2,Dressel 20,Chester,ROMANI,16700,,,Chester,UK
1158,-1.983333,51.733333,Dressel 20,Cirencester,PNS,16517,,,Cirencester,UK
1159,-2.333333,55.016667,Dressel 20,Housesteads,FELICIS,16038,,,Housesteads,UK
1160,-1.133333,52.633333,Dressel 20,Leicester,CENNIHISPANI,15911,,,Leicester,UK
1161,-1.983333,51.733333,Dressel 20,Cirencester,CMAQOF,16413,,,Cirencester,UK
1162,-0.25,51.833333,Dressel 20,St. Albans,NI,32498,,,St. Albans,UK
1163,1.333333,51.283333,Dressel 20,Edinburgh,ENNIORVMIVLIORVM,15924,,,Edinburgh,UK
1164,-1.316667,51.016667,Dressel 20,Winchester,SCALENSIAACCI,16879,,,Winchester,UK
1165,-1.083333,53.966667,Ignotus,York,DOCA,30695,,,York,UK
1166,0.9,51.883333,Dressel 20,Colchester,CIR,16175,,,Colchester,UK
1167,-2.966667,54.416667,Dressel 20,Ambleside,QMR,16376,,,Ambleside,UK
1168,-0.093145,51.514248,Dressel 20,London,QCOCL,15877,,,London,UK
1169,-0.093145,51.514248,Dressel 20,London,HISPANI,16074,,,London,UK
1170,-2.916667,53.2,Dressel 20,Chester,SECVND,16938,,,Chester,UK
1171,-1.083333,53.966667,Dressel 20,York,SAXOFERREO,16852,,,York,UK
1172,0.216667,51.35,Dressel 20,Eynsford,ACIRGI,15507,,,Eynsford,UK
1173,-0.25,51.833333,Dressel 20,St. Albans,CSEMPRONIPOLYCLITI,16971,,,St. Albans,UK
1174,-2.75,54.316667,Dressel 20,Watercrook,QDC,15886,,,Watercrook,UK
1175,-1.133333,52.633333,Dressel 20,Leicester,QIA,16092,,,Leicester,UK
1176,-0.093145,51.514248,Dressel 20,London,ROMANI,16708,,,London,UK
1177,-2.333333,54.966667,Dressel 20,Bardon Mill,QCOCL,18701,,,Bardon Mill,UK
1178,-0.093145,51.514248,Amphora incerta,London,AEL,20638,,,London,UK
1179,-1.421389,54.987778,Dressel 20,South Shields,PCLODICELI,15874,,,South Shields,UK
1180,-0.533333,53.233333,Dressel 20,Lincoln,PECV,15890,,,Lincoln,UK
1181,1.333333,51.283333,Dressel 20,Edinburgh,MMCS,15806,,,Edinburgh,UK
1182,-2.333333,55.016667,Dressel 20,Housesteads,DOM,16542,,,Housesteads,UK
1183,-0.093145,51.514248,Dressel 20,London,MAR,15464,,,London,UK
1184,-2.15,55.016667,Dressel 20,Chesters,BYY,17181,,,Chesters,UK
1185,-1.066667,51.35,Dressel 20,Silchester,LCM,15770,,,Silchester,UK
1186,-0.093145,51.514248,Dressel 20,London,MAVRI,16429,,,London,UK
1187,-1.783333,51.066667,Dressel 20,Salisbury,ALFO,16315,,,Salisbury,UK
1188,-2.904167,51.7025,Dressel 20,Usk,MMCS,15807,,,Usk,UK
1189,-4.064722,51.662222,Dressel 20,Loughor,GAF,15396,,,Loughor,UK
1190,-0.333333,52.566667,Dressel 20,Castor,LIVNIMELISSI,16238,,,Castor,UK
1191,-2.333333,54.966667,Dressel 20,Bardon Mill,MSEHELC,33394,,,Bardon Mill,UK
1192,0.8,51.533333,Dressel 20,Great Wakering,FSCIMNIANO,16894,,,Great Wakering,UK
1193,1.166667,52.366667,Dressel 20,Scole,LVALERITROPHIMI,17050,,,Scole,UK
1194,0.9,51.883333,Amphora incerta,Colchester,MNIHP,20598,,,Colchester,UK
1195,-2.933333,54.883333,Dressel 20,Carlisle,QSP,16797,,,Carlisle,UK
1196,0.083333,52.55,Dressel 20,March,PIVLITFILI,16229,,,March,UK
1197,-0.093145,51.514248,Dressel 20,London,FSCIMNIANO,16890,,,London,UK
1198,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16959,,,London,UK
1199,-2.016667,54.966667,Dressel 20,Corbridge,CAF,15399,,,Corbridge,UK
1200,-2.016667,54.966667,Dressel 20,Corbridge,PCLODICELI,15762,,,Corbridge,UK
1201,-1.983333,51.733333,Dressel 20,Cirencester,IIAALIM,15381,,,Cirencester,UK
1202,0.9,51.883333,Dressel 2-4 Catalan,Colchester,BAR,26550,,,Colchester,UK
1203,0.9,51.883333,Dressel 20,Colchester,QCR,15793,,,Colchester,UK
1204,-2.016667,54.966667,Dressel 20,Corbridge,SABEL,32741,,,Corbridge,UK
1205,-2.016667,54.966667,Dressel 20,Corbridge,QVC,17024,,,Corbridge,UK
1206,-1.083333,53.966667,Dressel 20,York,CCCOV,15707,,,York,UK
1207,0.9,51.883333,Dressel 20,Colchester,SAMIS,15442,,,Colchester,UK
1208,-1.983333,51.733333,Dressel 20,Cirencester,MMCS,15811,,,Cirencester,UK
1209,0.9,51.883333,Dressel 20,Colchester,TERTI,25449,,,Colchester,UK
1210,-2.916667,53.2,Dressel 20,Chester,LMVE,16404,,,Chester,UK
1211,-2.958889,51.613333,Dressel 20,Caerleon,VIRG,17095,,,Caerleon,UK
1212,-2.016667,54.966667,Dressel 20,Corbridge,DIA,16078,,,Corbridge,UK
1213,-2.433333,53.183333,Dressel 20,Middlewich,MCLFF,15859,,,Middlewich,UK
1214,-2.533333,53.8,Dressel 20,Ribchester,ARCIRGI,15483,,,Ribchester,UK
1215,-4.266667,53.15,Dressel 20,Caernarfon,LSLVPI,16763,,,Caernarfon,UK
1216,-2.916667,53.2,Dressel 20,Chester,FSCIMNIANO,16887,,,Chester,UK
1217,-1.083333,53.966667,Dressel 20,York,ISM,17129,,,York,UK
1218,-2.533333,53.8,Dressel 20,Ribchester,QIM,16166,,,Ribchester,UK
1219,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,16235,,,Newcastle upon Tyne,UK
1220,-2.916667,53.2,Dressel 20,Chester,LAP,15621,,,Chester,UK
1221,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,16883,,,Newcastle upon Tyne,UK
1222,0.9,51.883333,Dressel 20,Colchester,CIALB,16111,,,Colchester,UK
1223,-3.533333,50.7,Dressel 20,Exeter,POROCODV,16563,,,Exeter,UK
1224,1.333333,51.283333,Dressel 20,Edinburgh,QCR,15791,,,Edinburgh,UK
1225,-1.083333,53.966667,Dressel 20,York,LCOC,15776,,,York,UK
1226,-3.833333,53.216667,Dressel 20,Caerhûn,PASSERARIA,16617,,,Caerhûn,UK
1227,-1.133333,52.633333,Dressel 20,Leicester,M,16146,,,Leicester,UK
1228,-2.6,53.383333,Dressel 20,Warrington,AN,16451,,,Warrington,UK
1229,1.083333,51.266667,Dressel 20,Canterbury,QPPHRYXI,16608,,,Canterbury,UK
1230,-0.093145,51.514248,Ignotus,London,VE,30730,,,London,UK
1231,0.9,51.883333,Dressel 20,Colchester,PS,16748,,,Colchester,UK
1232,0.9,51.883333,Dressel 20,Colchester,LAR,15452,,,Colchester,UK
1233,-0.093145,51.514248,Dressel 20,London,LIVNIMELISSI,16245,,,London,UK
1234,-1.983333,51.733333,Dressel 20,Cirencester,LFS,16027,,,Cirencester,UK
1235,-1.983333,51.733333,Dressel 20,Cirencester,LAVIVA,15682,,,Cirencester,UK
1236,-0.25,51.833333,Dressel 20,St. Albans,CSEMPRONIPOLYCLITI,16972,,,St. Albans,UK
1237,-0.8,50.833333,Dressel 20,Fishbourne,SIR,16183,,,Fishbourne,UK
1238,-2.016667,54.966667,Dressel 20,Corbridge,NICXIIII,16119,,,Corbridge,UK
1239,-0.783333,50.833333,Dressel 20,Chicester,QCR,15786,,,Chicester,UK
1240,-2.333333,54.966667,Dressel 20,Bardon Mill,LFC,18705,,,Bardon Mill,UK
1241,-2.916667,53.2,Dressel 20,Chester,PAH,15415,,,Chester,UK
1242,1.333333,51.283333,Dressel 20,Edinburgh,LAEL,15427,,,Edinburgh,UK
1243,-2.333333,54.966667,Dressel 20,Bardon Mill,MIVS,33408,,,Bardon Mill,UK
1244,-1.083333,53.966667,Dressel 20,York,ROMVLVS,16716,,,York,UK
1245,-1.083333,53.966667,Mortarium,York,ALBINVS,30676,,,York,UK
1246,0.216667,51.35,Dressel 20,Eynsford,SCLT,15865,,,Eynsford,UK
1247,-0.093145,51.514248,Dressel 20,London,LVALERITROPHIMI,17052,,,London,UK
1248,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,16884,,,Newcastle upon Tyne,UK
1249,-2.958889,51.613333,Dressel 20,Caerleon,PNN,16484,,,Caerleon,UK
1250,1.333333,51.283333,Dressel 20,Edinburgh,OFGRARLVC,20504,,,Edinburgh,UK
1251,0.5,51.383333,Dressel 20,Strood,TFA,15945,,,Strood,UK
1252,-0.083333,51.5,Dressel 20,Southwark,CSEMPRONIPOLYCLITI,16944,,,Southwark,UK
1253,0.366667,51.883333,Dressel 20,Great Dunmow,ONES,16577,,,Great Dunmow,UK
1254,-0.093145,51.514248,Dressel 20,London,LIVNIMELISSI,16274,,,London,UK
1255,-1.083333,53.966667,Dressel 20,York,PNN,16464,,,York,UK
1256,0.9,51.883333,Dressel 20,Colchester,MCLS,15862,,,Colchester,UK
1257,-0.25,51.833333,Dressel 20,St. Albans,VALFAVS,32499,,,St. Albans,UK
1258,0.9,51.883333,Dressel 20,Colchester,QFALBQFAP,15947,,,Colchester,UK
1259,-1.216667,53.066667,Dressel 20,Newstead,SERB,16982,,,Newstead,UK
1260,0.9,51.883333,Dressel 20,Colchester,LPMS,16603,,,Colchester,UK
1261,0.9,51.883333,Dressel 20,Colchester,LFCL,15970,,,Colchester,UK
1262,-2.016667,54.966667,Dressel 20,Corbridge,VIRAV,17082,,,Corbridge,UK
1263,0.9,51.883333,Dressel 20,Colchester,SATVRNINI,16844,,,Colchester,UK
1264,-3.216667,51.583333,Dressel 20,Caerphilly,ALFO,16316,,,Caerphilly,UK
